"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"STG-2000","September 1995","NV1","?","PCI","2
4","12","75","1:1:1","12","12","12","0","0.6","EDO
VRAM","64","n/a","n/a"
"Riva128","April 1997","NV3","350","PCI","4","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva128ZX","February 23, 1998","NV3","350","AGP 2x, PCI","8","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva TNT","March 23, 1998","NV4","350","AGP 2x, PCI","8
16","90","110","2:2:2","180","180","180","0","1.76","SDR","128","5.0","1.2"
"Vanta","March 22, 1999","NV6","250","AGP 4x","16","100","125","2:2:2","200","200","200","0","1","SDR","64","6.0","1.2"
"Vanta LT","March, 2000","NV6","250","AGP 4x","8
16","80","100","2:2:2","160","160","160","0","0.8","SDR","64","6.0","1.2"
"Riva TNT2 M64","October, 1999","NV6","250","AGP 4x, PCI","8, 16
32","125","150","2:2:2","250","250","250","0","1.2","SDR","64","6.0","1.2"
"Riva TNT2","March 15, 1999","NV5","250","AGP 4x, PCI","16
32","125","150","2:2:2","250","250","250","0","2.4","SDR","128","6.0","1.2"
"Riva TNT2 Pro","October 12, 1999","NV5","220","AGP 4x","32","143","166","2:2:2","286","286","286","0","2.656","SDR","128","6.0","1.2"
"Riva TNT2 Ultra","March 15, 1999","NV5","250","AGP 4x","16
32","150","183","2:2:2","300","300","300","0","2.928","SDR","128","6.0","1.2"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce256","October 11, 1999","NV10","AGP 4x
PCI","32
64","120","166","4:4:4","480","480","480","0","2.656","SDR","128"
"GeForce256 DDR","February 1, 2000","NV10","AGP 4x
PCI","32
64","120","300","4:4:4","480","480","480","0","4.8","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 MX IGP + nForce 220/420","June 4, 2001","NV1A","FSB","Up to 32 system RAM","175","266","2:4:2","350","350","700","0","2.128
4.256","DDR","64
128"
"GeForce2 MX200","March 3, 2001","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","1.328","SDR","64"
"GeForce2 MX","June 28, 2000","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","2.656","SDR","128"
"GeForce2 MX400","March 3, 2001","NV11","AGP 4x
PCI","32
64","200","166 (SDR)
332 (DDR)","2:4:2","400","400","800","0","2.656","SDR
DDR","128 (SDR)
64 (DDR)"
"GeForce2 GTS","April 26, 2000","NV15","AGP 4x
PCI","32
64","200","332","4:8:4","800","800","1600","0","5.312","DDR","128"
"GeForce2 Pro","December 5, 2000","NV15","AGP 4x
PCI","32
64","200","400","4:8:4","800","800","1600","0","6.4","DDR","128"
"GeForce2 Ti","October 1, 2001","NV15","AGP 4x
PCI","32
64","250","400","4:8:4","1000","1000","2000","0","6.4","DDR","128"
"GeForce2 Ultra","August 14, 2000","NV16","AGP 4x
PCI","64","250","460","4:8:4","1000","1000","2000","0","7.36","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce3 Ti200","October 1, 2001","NV20","AGP 4x
PCI","64
128","175","400","4:1:8:4","700","700","1400","42.75","6.4","DDR","128"
"GeForce3","February 27, 2001","NV20","AGP 4x
PCI","64","200","460","4:1:8:4","800","800","1600","50","7.36","DDR","128"
"Quadro 500M","GF108","40","PCIe 2.0 x16","1024","700","1400","1800","96:16:4","2.8","11.2","28.8","DDR3","128","268.8","11.0","4.5","35",""
"Quadro 1000M","GF108","40","PCIe 2.0 x16","2048","700","1400","1800","96:16:4","2.8","11.2","28.8","DDR3","128","268.8","11.0","4.5","45",""
"Quadro 2000M","GF106","40","PCIe 2.0 x16","2048","550","1100","1800","192:32:16","8.8","17.6","28.8","DDR3","128","422.4","11.0","4.5","55",""
"Quadro 3000M","GF104","40","PCIe 2.0 x16","2048","450","900","2500","240:40:32","14.4","18","80","GDDR5","256","432","11.0","4.5","75",""
"Quadro 4000M","GF104","40","PCIe 2.0 x16","2048","475","950","2500","336:56:32","15.2","26.6","80","GDDR5","256","638.4","11.0","4.5","100",""
"Quadro 5000M","GF100","40","PCIe 2.0 x16","2048","405","810","2400","320:40:32","12.96","16.2","76.8","GDDR5","256","518.4","11.0","4.5","100",""
"Quadro 5010M","GF110","40","PCIe 2.0 x16","4096","450","900","2600","384:48:32","14.4","21.6","83.2","GDDR5","256","691.2","11.0","4.5","100",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","Nvidia Optimus 
 Technology","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","Nvidia Optimus 
 Technology","TDP (watts)","Notes"
"Quadro K500M","GK107","28","PCIe 3.0 x16","1024","850","850","1600","192:16:8
(1 SMX)","6.8","13.6","12.8","DDR3","64","326.4","11.0","4.5","Yes","35",""
"Quadro K1000M","GK107","28","PCIe 3.0 x16","2048","850","850","1800","192:16:16
(1 SMX)","13.6","13.6","28.8","DDR3","128","326.4","11.0","4.5","Yes","45",""
"Quadro K2000M","GK107","28","PCIe 3.0 x16","2048","745","745","1800","384:32:16
(2 SMX)","11.92","23.84","28.8","DDR3","128","572.16","11.0","4.5","Yes","55",""
"Quadro K3000M","GK104","28","PCIe 3.0 x16","2048","654","654","2800","576:48:32
(3 SMX)","20.93","31.39","89.6","GDDR5","256","753.41","11.0","4.5","Yes","75",""
"Quadro K4000M","GK104","28","PCIe 3.0 x16","4096","600","600","2800","960:80:32
(5 SMX)","19.2","48","89.6","GDDR5","256","1152","11.0","4.5","Yes","100",""
"Quadro K5000M","GK104","28","PCIe 3.0 x16","4096","706","706","3000","1344:112:32
(7 SMX)","22.59","79.07","96","GDDR5","256","1897.73","11.0","4.5","Yes","100",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","Nvidia Optimus 
 Technology","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","Nvidia Optimus 
 Technology","TDP (watts)","Notes"
"Quadro K510M","GK208","28","PCIe 3.0 x8","1024","850","850","1200 
 (2400)","192:16:8
(1 SMX)","","","","GDDR5","64","326.4","11.0","4.5","Yes","30",""
"Quadro K610M","GK208","28","PCIe 3.0 x16","1024","980","980","1300 
 (2600)","192:16:8
(1 SMX)","","","","GDDR5","64","376.32","11.0","4.5","Yes","30",""
"Quadro K1100M","GK107","28","PCIe 3.0 x16","2048","716","716","1400 
 (2800)","384:32:16
(2 SMX)","","","","GDDR5","128","549.89","11.0","4.5","Yes","45",""
"Quadro K2100M","GK106","28","PCIe 3.0 x16","2048","654","654","1500 
 (3000)","576:48:16
(3 SMX)","","","","GDDR5","128","753.41","11.0","4.5","Yes","55",""
"Quadro K3100M","GK104","28","PCIe 3.0 x16","4096","680","680","800 
 (3200)","768:64:32
(4 SMX)","","","","GDDR5","256","1044.48","11.0","4.5","Yes","75","Similar to GTX 675MX"
"Quadro K4100M","GK104","28","PCIe 3.0 x16","4096","706","706","800 
 (3200)","1152:96:32
(6 SMX)","","","","GDDR5","256","1626.624","11.0","4.5","Yes","100",""
"Quadro K5100M","GK104","28","PCIe 3.0 x16","8192","771","771","900 
 (3600)","1536:128:32
(8 SMX)","","","","GDDR5","256","2368.51","11.0","4.5","Yes","100",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro NVS 110M","G72M","90","PCIe 1.0 x16","up to 512","300","300","600","3:4:4:2","0.6","1.2","4.8","DDR","64","","9.0c","2.1","10",""
"Quadro NVS 120M","G72GLM","90","PCIe 1.0 x16","up to 512","450","450","700","3:4:4:2","0.9","1.8","5.6","DDR2","64","","9.0c","2.1","10",""
"Quadro NVS 130M","G86M","80","PCIe 2.0 x16","up to 256","400?","800?","700","8:4:4","1.6?","1.6?","6.4?","DDR2","64","19.2","10.0","3.3","10",""
"Quadro NVS 135M","G86M","80","PCIe 2.0 x16","up to 256","400","800","1188","16:8:4","1.6","3.2","9.504","GDDR3","64","38.4","10.0","3.3","10",""
"Quadro NVS 140M","G86M","80","PCIe 2.0 x16","up to 512","400","800","1200","16:8:4","1.6","3.2","9.6","GDDR3","64","38.4","10.0","3.3","10",""
"Quadro NVS 150M","G98M","65","PCIe 2.0 x16","up to 256","530","1300","1400","8:4:4","2.12","2.12","11.2","GDDR3","64","31.2","10.0","3.3","10",""
"Quadro NVS 160M","G98M","65","PCIe 2.0 x16","256","580","1450","1400","8:8:4","2.12","4.24","11.2","GDDR3","64","34.8","10.0","3.3","12",""
"Quadro NVS 300M","G72GLM","90","PCIe 1.0 x16","up to 512","450","450","1000","3:4:4:2","0.9","1.8","8","DDR2","64","","9.0c","2.1","16",""
"Quadro NVS 320M","G84M","65","PCIe 2.0 x16","up to 512","575","1150","1400","32:16:8","4.6","9.2","22.4","GDDR3","128","110.4","10.0","3.3","20",""
"Quadro NVS 510M","G72GLM","90","PCIe 1.0 x16","up to 1024","500","500","1200","8:24:24:16","8","12","38.4","GDDR3","256","","9.0c","2.1","45?","based on Go 7900 GTX"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"NVS 2100M","GT218M","40","PCIe 2.0 x16","up to 512","535","1230","1600","16:8:4","2.14","4.28","12.8","GDDR3","64","59.04","10.1","3.3","14",""
"NVS 3100M","GT218M","40","PCIe 2.0 x16","up to 512","600","1470","1600","16:8:4","2.4","4.8","12.8","GDDR3","64","70.56","10.1","3.3","14","based on G210M/310M"
"NVS 4200M","GF119","40","PCIe 2.0 x16","up to 1024","810","1620","1600","48:8:4","3.24","6.48","12.8","GDDR3","64","155.52","11","4.5","","based on GT 520M"
"NVS 5100M","GT216M","40","PCIe 2.0 x16","up to 1024","550","1210","1600","48:16:8","4.4","8.8","25.6","GDDR3","128","174.24","10.1","3.3","35","/!\ This cell is not defined /!\"
"NVS 5200M","GF108","40/28","PCIe 2.0 x16","up to 1024","625","1250","1800","96:16:4","2.5","10","14.4","GDDR3","64","240","11","4.5","35",""
"NVS 5400M","GF108","40/28","PCIe 2.0 x16","up to 2048","660","1320","1800","96:16:4","2.64","10.56","28.8","GDDR3","128","253.44","11","4.5","35",""
"Model","Archi-
tecture","# of GPUs","Thread Processors
(total)","Bus Interface","Memory","Memory","TDP (watts)"
"Model","Archi-
tecture","# of GPUs","Thread Processors
(total)","Bus Interface","Bus type","Memory
(GB)","TDP (watts)"
"GRID K1","GK208","4","768","PCIe 3.0 x16","DDR3","16","130"
"GRID K2","GK104-895","2","3072","PCIe 3.0 x16","GDDR5","8","225"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"XGPU(Xbox)","November 15, 2001","NV2A","150","Integrated","64","233","200","4:2:8:4","932","932","1864","116.5","6.4","DDR","128","8.1","1.4"
"RSX(PS3)","November 11, 2006","G70","90, 65, 40","FlexIO","256
256","550","700","24:8:24:8","13200","4400","13200","1100","22.4
20 (read), 15 (write)","GDDR3
XDR","128","N/A","ES 1.1 w/Cg"
